"x","nax","nmx","nqx","lx","ndx","nLx","Tx","ex"
20,0.5,0.00162983245315862,0.00162850535771754,0.983502163867271,0.00160163854318465,0.982701344595679,56.044759968633,56.984887301373
21,0.5,0.00212121212181818,0.00211896473497741,0.981900525324087,0.00208061258641754,0.980860219030878,55.0620586240373,56.0770232869195
22,0.5,0.00193401592662116,0.0019321475245786,0.979819912737669,0.00189315661892891,0.978873334428205,54.0811984050064,55.1950391107083
23,0.5,0.00237973822879483,0.00237691001697793,0.97792675611874,0.00232444390248937,0.976764534167496,53.1023250705782,54.3009225776112
24,0.5,0.00256647161533723,0.00256318244783858,0.975602312216251,0.00250064672274343,0.974351988854879,52.1255605364107,53.4291072127519
25,0.5,0.0022381606394018,0.00223565875768451,0.973101665493508,0.00217552326057794,0.972013903863219,51.1512085475558,52.5651228041158
26,0.5,0.00286738351199338,0.00286327845327979,0.97092614223293,0.00278003190278162,0.969536126281539,50.1791946436926,51.6817834653116
27,0.5,0.00196112360789064,0.00195920248876396,0.968146110330148,0.00189679426884598,0.967197713195725,49.2096585174111,50.828751974875
28,0.5,0.00232596776873235,0.00232326584799203,0.966249316061302,0.00224485403665088,0.965126889042977,48.2424608042154,49.927549755859
29,0.5,0.00228273275721507,0.00228013029315961,0.964004462024651,0.00219805577660344,0.962905434136349,47.2773339151724,49.0426505037934
30,0.5,0.00203857613297789,0.00203650035247121,0.961806406248048,0.00195871908533322,0.960827046705381,46.314428481036,48.1535870214319
31,0.5,0.00207146556188503,0.00206932229694775,0.959847687162715,0.00198623422071953,0.958854570052355,45.3536014343307,47.25083160683
32,0.5,0.0023313814785296,0.00232866697300434,0.957861452941995,0.00223054033017997,0.956746182776905,44.3947468642783,46.347774751686
33,0.5,0.00207924909463554,0.00207708970119519,0.955630912611815,0.00198493112672976,0.95463844704845,43.4380006815014,45.4547881491003
34,0.5,0.00213903743315508,0.00213675213675214,0.953645981485085,0.00203770508864334,0.952627128940763,42.4833622344529,44.5483576287868
35,0.5,0.00136563353526897,0.00136470169406944,0.951608276396442,0.00129866142688872,0.950958945682997,41.5307351055122,43.6426795937306
36,0.5,0.00274431057630522,0.00274055011597114,0.950309614969553,0.0026043711255133,0.949007429406796,40.5797761598292,42.7016369408504
37,0.5,0.00254715682156134,0.00254391694386282,0.94770524384404,0.00241088342760249,0.946499802130238,39.6307687304224,41.8176104731402
38,0.5,0.00277315585066556,0.00276931597826183,0.945294360416437,0.00261781877646203,0.943985451028206,38.6842689282921,40.9229871119196
39,0.5,0.00281794586651835,0.00281398104339351,0.942676541639975,0.00265267391822664,0.941350204680862,37.7402834772639,40.0352420052876
40,0.5,0.00234691700448048,0.00234416622269579,0.940023867721749,0.00220357219924118,0.938922081622128,36.7989332725831,39.1468073696568
41,0.5,0.00312915590941094,0.00312426774896631,0.937820295522507,0.00293000170362702,0.936355294670694,35.860011190961,38.2376147777667
42,0.5,0.00339059674502712,0.00338485840009026,0.93489029381888,0.00316447126419569,0.933308058186783,34.9236558962903,37.3558867037036
