"x","nax","nmx","nqx","lx","ndx","nLx","Tx","ex"
0,0.0813407179874337,0.00667101058084334,0.00663037707220839,1,0.00663037707220839,0.993908942559372,78.2543276841314,78.2543276841314
1,0.5,0.000668066424890246,0.000667843343032963,0.993369622927792,0.00066341528984349,0.99303791528287,77.260418741572,77.7761036358851
2,0.5,0.000407919922150052,0.00040783673978448,0.992706207637948,0.000404862063286876,0.992503776606305,76.2673808262891,76.8277464565879
3,0.5,0.000451278084034426,0.000451176281050589,0.992301345574661,0.000447702830777871,0.992077494159272,75.2748770496828,75.8588884166933
4,0.5,0.000398760774178706,0.000398681284949788,0.991853642743883,0.000395433484771259,0.991655926001498,74.2827995555236,74.8929039066955
5,0.5,0.000214421368590333,0.000214398382793002,0.991458209259112,0.000212567036671999,0.991351925740776,73.2911436295221,73.9225747944438
6,0.5,0.000121543603737466,0.00012153621776252,0.99124564222244,0.000120472246229296,0.991185406099325,72.2997917037813,72.938319851455
7,0.5,0.000121843492004021,0.000121836069537939,0.991125169976211,0.000120754795130023,0.991064792578646,71.308606297682,71.9471248009911
8,0.5,0.000151253894818042,0.000151242456812714,0.991004415181081,0.000149881942464234,0.990929474209849,70.3175415051033,70.955830698549
9,0.5,6.45431955658825e-05,6.45411127210523e-05,0.990854533238616,6.39508541199192e-05,0.990822557811556,69.3266120308935,69.9664882233509
10,0.5,0.000223200050985269,0.000223175144633438,0.990790582384496,0.000221119831525109,0.990680022468734,68.3357894730819,68.9709719571828
11,0.5,9.81643270835378e-05,9.8159509202454e-05,0.990569462552971,9.72338122751383e-05,0.990520845646834,67.3451094506132,67.9862563873574
12,0.5,0.000132908027611643,0.000132899195926642,0.990472228740696,0.000131632962787307,0.990406412259303,66.3545886049663,66.9928814554758
13,0.5,0.000200521355524363,0.000200501253132832,0.990340595777909,0.000198564530481786,0.990241313512668,65.364182192707,66.0017194805225
14,0.5,0.000324222676101547,0.000324170124448916,0.990142031247427,0.000320974465491581,0.989981544014681,64.3739408791944,65.0148552911071
15,0.5,0.000455328975217094,0.000455225336574097,0.989821056781936,0.000450591623721685,0.989595760970075,63.3839593351797,64.0357758615996
16,0.5,0.00055944976473492,0.000559293316477759,0.989370465158214,0.00055334828868348,0.989093791013872,62.3943635742096,63.0647121290728
17,0.5,0.00051150895140665,0.000511378164152391,0.98881711686953,0.0005056594819072,0.988564287128577,61.4052697831957,62.0997237361718
18,0.5,0.000987967961575103,0.000987480162193634,0.988311457387623,0.000975937958238957,0.987823488408504,60.4167054960672,61.1312406068478
19,0.5,0.00163608741381325,0.00163475011676787,0.987335519429384,0.00161404685567625,0.986528496001546,59.4288820076587,60.191171935154
20,0.5,0.00127836369447108,0.00127754710954966,0.985721472573708,0.00125930561810758,0.985091819764654,58.4423535116571,59.2889118658081
21,0.5,0.00150981378963261,0.00150867488056324,0.984462166955601,0.00148523334215077,0.983719550284525,57.4572616918925,58.3641135439223
22,0.5,0.00156774213808673,0.00156651419293164,0.98297693361345,0.00153984731782989,0.982207009954535,56.4735421416079,57.4515435820144
23,0.5,0.00179035001342763,0.00178874877023522,0.98143708629562,0.00175554438117453,0.980559314105033,55.4913351316534,56.5408989598125
24,0.5,0.00174992943861135,0.00174839965060182,0.979681541914445,0.00171287486558427,0.978825104481653,54.5107758175484,55.6413216799268
25,0.5,0.00179518563851489,0.00179357573781184,0.977968667048861,0.00175406087355902,0.977091636612081,53.5319507130667,54.737899604295
26,0.5,0.00194524286473304,0.00194335271822864,0.976214606175302,0.00189712930848527,0.975266041521059,52.5548590764546,53.8353541772527
27,0.5,0.0015867418899859,0.0015854840130362,0.974317476866817,0.00154476478319411,0.97354509447522,51.5795930349336,52.9392054023313
28,0.5,0.00178221871592602,0.00178063197810724,0.972772712083623,0.00173215019856621,0.97190663698434,50.6060479404584,52.0224789530364
29,0.5,0.00170750448219927,0.00170604793994711,0.971040561885056,0.00165664175020909,0.970212241009952,49.634141303474,51.1143851778143
30,0.5,0.00169121658510638,0.00168978768662592,0.969383920134847,0.00163805301185703,0.968564893628919,48.6639290624641,50.200883315348
31,0.5,0.00157023079459604,0.00156899894936255,0.96774586712299,0.00151839224876592,0.966986670998607,47.6953641688351,49.2850094112296
32,0.5,0.00158379998896996,0.00158254677019138,0.966227474874224,0.00152910016963237,0.965462924789408,46.7283774978365,48.3616733253412
33,0.5,0.00151915656457935,0.00151800352207154,0.964698374704592,0.00146441553053826,0.963966166939323,45.7629145730471,47.4375367192471
34,0.5,0.0018055036729548,0.00180387522128601,0.963233959174054,0.00173755387125529,0.962365182238426,44.7989484061078,46.5088963895352
35,0.5,0.00107864891549556,0.00107806748733254,0.961496405302798,0.00103655801374406,0.960978126295926,43.8365832238694,45.5920406796156
36,0.5,0.0022571795676633,0.00225463500962517,0.960459847289054,0.00216548639703714,0.959377104090536,42.8756050975735,44.6407054064696
37,0.5,0.00174073679313652,0.00173922302837804,0.958294360892017,0.00166668762042821,0.957461017081803,41.9162279934829,43.7404514772117
38,0.5,0.00214064005137536,0.0021383513311237,0.956627673271589,0.00204560605853007,0.955604870242324,40.9587669764011,42.8157872919622
39,0.5,0.00218793182865039,0.00218554092137804,0.954582067213059,0.00208627817070778,0.953538928127705,40.0031621061588,41.9064672175852
40,0.5,0.00211316355120778,0.00211093317768273,0.952495789042351,0.00201065496269258,0.951490461561005,39.0496231780311,40.9971609609865
41,0.5,0.00234059725544794,0.00233786125962399,0.950485134079659,0.00222210237281335,0.949374082893252,38.0981327164701,40.0828286003231
